1.700000000000000000e+01
2.000000000000000000e+01
3.000000000000000000e+01
3.600000000000000000e+01
5.100000000000000000e+01
6.500000000000000000e+01
7.300000000000000000e+01
1.480000000000000000e+02
1.940000000000000000e+02
2.010000000000000000e+02
2.300000000000000000e+02
2.430000000000000000e+02
2.580000000000000000e+02
2.990000000000000000e+02
3.080000000000000000e+02
3.100000000000000000e+02
3.700000000000000000e+02
3.740000000000000000e+02
4.010000000000000000e+02
4.340000000000000000e+02
4.400000000000000000e+02
4.920000000000000000e+02
5.410000000000000000e+02
5.730000000000000000e+02
5.860000000000000000e+02
5.910000000000000000e+02
6.040000000000000000e+02
6.080000000000000000e+02
6.090000000000000000e+02
6.870000000000000000e+02
7.370000000000000000e+02
7.410000000000000000e+02
7.430000000000000000e+02
7.810000000000000000e+02
7.880000000000000000e+02
7.900000000000000000e+02
8.230000000000000000e+02
8.540000000000000000e+02
8.730000000000000000e+02
8.750000000000000000e+02
8.760000000000000000e+02
9.110000000000000000e+02
9.360000000000000000e+02
9.570000000000000000e+02
9.620000000000000000e+02
9.700000000000000000e+02
1.020000000000000000e+03
1.041000000000000000e+03
1.051000000000000000e+03
1.054000000000000000e+03
1.080000000000000000e+03
1.143000000000000000e+03
1.158000000000000000e+03
1.214000000000000000e+03
1.296000000000000000e+03
1.334000000000000000e+03
1.343000000000000000e+03
1.359000000000000000e+03
1.448000000000000000e+03
1.463000000000000000e+03
1.464000000000000000e+03
1.475000000000000000e+03
1.546000000000000000e+03
1.579000000000000000e+03
1.616000000000000000e+03
1.710000000000000000e+03
1.721000000000000000e+03
1.729000000000000000e+03
1.758000000000000000e+03
1.784000000000000000e+03
1.785000000000000000e+03
1.789000000000000000e+03
1.795000000000000000e+03
1.804000000000000000e+03
1.846000000000000000e+03
1.908000000000000000e+03
1.926000000000000000e+03
1.950000000000000000e+03
1.955000000000000000e+03
1.975000000000000000e+03
1.978000000000000000e+03
1.984000000000000000e+03
1.996000000000000000e+03
2.003000000000000000e+03
2.017000000000000000e+03
2.076000000000000000e+03
2.077000000000000000e+03
2.112000000000000000e+03
2.117000000000000000e+03
2.147000000000000000e+03
2.157000000000000000e+03
2.180000000000000000e+03
2.249000000000000000e+03
2.269000000000000000e+03
2.357000000000000000e+03
2.418000000000000000e+03
2.448000000000000000e+03
2.472000000000000000e+03
2.509000000000000000e+03
2.679000000000000000e+03
